"DateTime","Latitude","Longitude","Altitude","GroundSpeed","VerticalSpeed"
2023-03-15 13:18:06,41.1949806,-96.1125336,1047.4,3.4,-20.02
2023-03-15 13:18:07,41.1949921,-96.1125259,1047.4,0.54,-12.17
2023-03-15 13:18:08,41.1949959,-96.1125259,1047.4,0.04,-2.97
2023-03-15 13:18:09,41.195015,-96.1125183,1047.4,0,-5.23
2023-03-15 13:18:10,41.1950226,-96.1125031,1047.4,0.04,-9.94
2023-03-15 13:18:11,41.1950302,-96.1124954,1047.4,0.04,-6.59
2023-03-15 13:18:12,41.195034,-96.1124954,1047.4,0.02,-3.79
2023-03-15 13:18:13,41.1950417,-96.1124954,1047.4,0.02,-8.41
2023-03-15 13:18:14,41.1950417,-96.1124878,1048.4,0.04,-7.71
2023-03-15 13:18:15,41.1950455,-96.1124878,1047.4,0,-6
2023-03-15 13:18:16,41.1950493,-96.1124878,1047.4,0.02,-10.7
2023-03-15 13:18:17,41.1950493,-96.1124878,1047.4,0.04,-9.08
2023-03-15 13:18:18,41.1950531,-96.1124802,1047.4,0,-2.61
2023-03-15 13:18:19,41.1950493,-96.1124802,1048.4,0.02,0.36
2023-03-15 13:18:20,41.1950493,-96.1124802,1049.4,0.02,7.97
2023-03-15 13:18:21,41.1950493,-96.1124802,1048.4,0.02,15.9
2023-03-15 13:18:22,41.1950493,-96.1124802,1047.4,0.04,2.3
2023-03-15 13:18:23,41.1950493,-96.1124802,1047.4,0.02,-14.55
2023-03-15 13:18:24,41.1950493,-96.1124802,1047.4,0,-28.52
2023-03-15 13:18:25,41.195034,-96.1124954,1047.4,0.02,-23.07
2023-03-15 13:18:26,41.1950302,-96.1124954,1047.4,0.02,-15.39
2023-03-15 13:18:27,41.195034,-96.1124954,1047.4,0.02,-9.35
2023-03-15 13:18:28,41.195034,-96.1124954,1048.4,0.02,-5.83
2023-03-15 13:18:29,41.1950302,-96.1124954,1046.4,0,-8.54
2023-03-15 13:18:30,41.1950302,-96.1124954,1047.4,0,-13.25
2023-03-15 13:18:31,41.1950302,-96.1124954,1047.4,0,-15.06
2023-03-15 13:18:32,41.1950302,-96.1124878,1046.4,0,-15.78
2023-03-15 13:18:33,41.1950264,-96.1124954,1047.4,0,-15.82
2023-03-15 13:18:34,41.1950302,-96.1124878,1047.4,0.02,-8.35
2023-03-15 13:18:35,41.1950302,-96.1124878,1047.4,0,-7.29
2023-03-15 13:18:36,41.1950302,-96.1124878,1046.4,0,-7.5
2023-03-15 13:18:37,41.1950302,-96.1124878,1047.4,0,-15.6
2023-03-15 13:18:38,41.195034,-96.1124878,1047.4,0,-13.3
2023-03-15 13:18:39,41.195034,-96.1124878,1047.4,0,-7.53
2023-03-15 13:18:40,41.195034,-96.1124878,1047.4,0,-1.46
2023-03-15 13:18:41,41.195034,-96.1124878,1047.4,0,1.01
2023-03-15 13:18:42,41.195034,-96.1124878,1047.4,0,-0.7
2023-03-15 13:18:43,41.195034,-96.1124878,1047.4,0,-1.55
2023-03-15 13:18:44,41.195034,-96.1124878,1048.4,0,-4.28
2023-03-15 13:18:45,41.195034,-96.1124878,1048.4,0,-2.74
2023-03-15 13:18:46,41.195034,-96.1124878,1047.4,0,-3.66
2023-03-15 13:18:47,41.1950417,-96.1124878,1048.4,0,-8.74
2023-03-15 13:18:48,41.195034,-96.1124878,1049.4,0.02,-2.26
2023-03-15 13:18:49,41.195034,-96.1124878,1048.4,0.06,5.63
2023-03-15 13:18:50,41.195034,-96.1124878,1048.4,0,0.46
2023-03-15 13:18:51,41.195034,-96.1124878,1048.4,0,-7.9
2023-03-15 13:18:52,41.1950417,-96.1124878,1048.4,0,-10.58
2023-03-15 13:18:53,41.195034,-96.1124878,1047.4,0,-11.86
2023-03-15 13:18:54,41.1950417,-96.1124802,1048.4,0,-13.98
2023-03-15 13:18:55,41.1950417,-96.1124802,1048.4,0,-10.01
2023-03-15 13:18:56,41.1950417,-96.1124802,1048.4,0,-4.81
2023-03-15 13:18:57,41.1950417,-96.1124802,1047.4,0,-7.15
2023-03-15 13:18:58,41.1950417,-96.1124802,1048.4,0,-7.49
2023-03-15 13:18:59,41.1950417,-96.1124802,1047.4,0.02,-10.23
2023-03-15 13:19:00,41.1950417,-96.1124802,1047.4,0,-14.26
2023-03-15 13:19:01,41.1950417,-96.1124802,1047.4,0,-19.08
2023-03-15 13:19:02,41.1950417,-96.1124802,1046.4,0.02,-21.33
2023-03-15 13:19:03,41.1950417,-96.1124802,1047.4,0,-24.77
2023-03-15 13:19:04,41.195034,-96.1124878,1047.4,0,-15.5
2023-03-15 13:19:05,41.195034,-96.1124878,1048.4,0,-2.79
2023-03-15 13:19:06,41.195034,-96.1124878,1047.4,0,4.14
2023-03-15 13:19:07,41.1950417,-96.1124878,1047.4,0,0.82
2023-03-15 13:19:08,41.1950417,-96.1124878,1047.4,0,-12.07
2023-03-15 13:19:09,41.1950417,-96.1124802,1048.4,0.02,-11.3
2023-03-15 13:19:10,41.1950417,-96.1124802,1047.4,0,-9.38
2023-03-15 13:19:11,41.1950417,-96.1124802,1046.4,0,-12.81
2023-03-15 13:19:12,41.1950417,-96.1124802,1048.4,0,-10.86
2023-03-15 13:19:13,41.1950417,-96.1124802,1047.4,0,-6.79
2023-03-15 13:19:14,41.1950417,-96.1124802,1049.4,0.02,-0.49
2023-03-15 13:19:15,41.1950417,-96.1124878,1047.4,0,8.19
2023-03-15 13:19:16,41.195034,-96.1124878,1047.4,0,-0.71
2023-03-15 13:19:17,41.195034,-96.1124878,1047.4,0,-0.57
2023-03-15 13:19:18,41.195034,-96.1124878,1047.4,0,-7.86
2023-03-15 13:19:19,41.195034,-96.1124878,1047.4,0,-13.14
2023-03-15 13:19:20,41.195034,-96.1124878,1047.4,0,-13.4
2023-03-15 13:19:21,41.195034,-96.1124878,1048.4,0,-7.41
2023-03-15 13:19:22,41.195034,-96.1124802,1048.4,0.02,-1.27
2023-03-15 13:19:23,41.195034,-96.1124802,1048.4,0,4.32
2023-03-15 13:19:24,41.195034,-96.1124802,1047.4,0.02,0.47
2023-03-15 13:19:25,41.195034,-96.1124802,1048.4,0.02,-7.21
2023-03-15 13:19:26,41.195034,-96.1124878,1048.4,0,-9.44
2023-03-15 13:19:27,41.195034,-96.1124878,1047.4,0,-8.86
2023-03-15 13:19:28,41.195034,-96.1124878,1048.4,0,-11.06
2023-03-15 13:19:29,41.195034,-96.1124878,1048.4,0.02,-6.76
2023-03-15 13:19:30,41.195034,-96.1124878,1048.4,0,-2.52
2023-03-15 13:19:31,41.195034,-96.1124878,1048.4,0,-4.48
2023-03-15 13:19:32,41.195034,-96.1124878,1048.4,0,-5.71
2023-03-15 13:19:33,41.195034,-96.1124878,1047.4,0.02,-8.62
2023-03-15 13:19:34,41.195034,-96.1124878,1046.4,0,-21.27
2023-03-15 13:19:35,41.195034,-96.1124878,1047.4,0,-30.86
2023-03-15 13:19:36,41.195034,-96.1124878,1048.4,0,-20.2
2023-03-15 13:19:37,41.195034,-96.1124878,1048.4,0.02,-0.95
2023-03-15 13:19:38,41.195034,-96.1124878,1047.4,0,5.03
2023-03-15 13:19:39,41.195034,-96.1124878,1047.4,0,-2.91
2023-03-15 13:19:40,41.195034,-96.1124878,1047.4,0,-9.41
2023-03-15 13:19:41,41.195034,-96.1124878,1047.4,0,-15.47
2023-03-15 13:19:42,41.1950455,-96.1124878,1048.4,0.04,-5.58
2023-03-15 13:19:43,41.1950455,-96.1124878,1048.4,0.04,1.24
2023-03-15 13:19:44,41.1950455,-96.1124878,1048.4,0,0.76
2023-03-15 13:19:45,41.1950417,-96.1124878,1048.4,0.02,-2.44
2023-03-15 13:19:46,41.1950455,-96.1124878,1047.4,0,-8.88
2023-03-15 13:19:47,41.195034,-96.1124878,1047.4,0.02,-12.25
2023-03-15 13:19:48,41.195034,-96.1124878,1047.4,0,-10.64
2023-03-15 13:19:49,41.195034,-96.1124878,1048.4,0.02,-7.91
2023-03-15 13:19:50,41.195034,-96.1124954,1048.4,0.02,-2.92
2023-03-15 13:19:51,41.1950302,-96.1124878,1048.4,0,-1.04
2023-03-15 13:19:52,41.1950302,-96.1124878,1047.4,0.02,-2.29
2023-03-15 13:19:53,41.1950302,-96.1124878,1047.4,0,-10.88
2023-03-15 13:19:54,41.1950302,-96.1124878,1048.4,0,-9.41
2023-03-15 13:19:55,41.1950302,-96.1124878,1048.4,0.02,-2.62
2023-03-15 13:19:56,41.1950302,-96.1124878,1047.4,0.02,-12.86
2023-03-15 13:19:57,41.1950302,-96.1124878,1046.4,0.02,-24.16
2023-03-15 13:19:58,41.1950302,-96.1124878,1046.4,0,-28.72
2023-03-15 13:19:59,41.1950302,-96.1124878,1046.4,0,-26.03
2023-03-15 13:20:00,41.195034,-96.1124878,1046.4,0.02,-25.34
2023-03-15 13:20:01,41.195034,-96.1124878,1047.4,0,-10.93
2023-03-15 13:20:02,41.1950302,-96.1124954,1046.4,0.02,-1.62
2023-03-15 13:20:03,41.1950302,-96.1124878,1047.4,0.04,-0.74
2023-03-15 13:20:04,41.1950302,-96.1124878,1046.4,0,-5.05
2023-03-15 13:20:05,41.1950302,-96.1124878,1046.4,0.02,-12.85
2023-03-15 13:20:06,41.1950302,-96.1124878,1047.4,0.02,-11.24
2023-03-15 13:20:07,41.1950302,-96.1124878,1047.4,0,-2.39
2023-03-15 13:20:08,41.1950302,-96.1124878,1047.4,0,-2.72
2023-03-15 13:20:09,41.1950302,-96.1124878,1047.4,0.02,-6.24
2023-03-15 13:20:10,41.1950302,-96.1124878,1047.4,0.02,-4.59
2023-03-15 13:20:11,41.1950302,-96.1124878,1056.6,0.02,-2.22
2023-03-15 13:20:12,41.1950302,-96.1124878,1055.6,0,-5.02
2023-03-15 13:20:13,41.1950302,-96.1124878,1056.6,0,-11.1
2023-03-15 13:20:14,41.1950302,-96.1124954,1056.6,0,-7.31
2023-03-15 13:20:15,41.1950302,-96.1124878,1057.6,0.02,2.77
2023-03-15 13:20:16,41.1950302,-96.1124878,1056.6,0,2.93
2023-03-15 13:20:17,41.1950302,-96.1124878,1056.6,0.02,-5.05
2023-03-15 13:20:18,41.1950302,-96.1124878,1056.6,0,-10.77
2023-03-15 13:20:19,41.1950302,-96.1124878,1048.4,0,-3.43
2023-03-15 13:20:20,41.1950302,-96.1124878,1049.4,0,6.89
2023-03-15 13:20:21,41.1950302,-96.1124878,1049.4,0,16.15
2023-03-15 13:20:22,41.1950302,-96.1124878,1048.4,0.02,9.7
2023-03-15 13:20:23,41.1950302,-96.1124878,1048.4,0.02,0.21
2023-03-15 13:20:24,41.195034,-96.1124878,1049.4,0,-0.57
2023-03-15 13:20:25,41.195034,-96.1124878,1048.4,0,-0.68
2023-03-15 13:20:26,41.195034,-96.1124954,1048.4,0,-11.52
2023-03-15 13:20:27,41.195034,-96.1124878,1047.4,0.02,-21.32
2023-03-15 13:20:28,41.1950302,-96.1124878,1047.4,0,-25.59
2023-03-15 13:20:29,41.1950302,-96.1124878,1046.4,0.02,-31.15
2023-03-15 13:20:30,41.1950302,-96.1124878,1046.4,0.02,-38.13
2023-03-15 13:20:31,41.1950302,-96.1124878,1046.4,0.02,-33.62
2023-03-15 13:20:32,41.1950302,-96.1124878,1047.4,0,-20.56
2023-03-15 13:20:33,41.1950302,-96.1124878,1048.4,0.02,0.24
2023-03-15 13:20:34,41.1950302,-96.1124878,1048.4,0,14.95
2023-03-15 13:20:35,41.1950302,-96.1124878,1047.4,0,12.47
2023-03-15 13:20:36,41.1950302,-96.1124878,1048.4,0.02,3.96
2023-03-15 13:20:37,41.1950302,-96.1124878,1047.4,0.02,-2.18
2023-03-15 13:20:38,41.1950302,-96.1124954,1047.4,0.02,-9.27
2023-03-15 13:20:39,41.1950302,-96.1124954,1048.4,0,-12.49
2023-03-15 13:20:40,41.1950302,-96.1124878,1047.4,0,-11.56
2023-03-15 13:20:41,41.1950302,-96.1124878,1047.4,0,-8.44
2023-03-15 13:20:42,41.1950302,-96.1124878,1048.4,0,-3.63
2023-03-15 13:20:43,41.1950302,-96.1124878,1047.4,0.02,-2.18
2023-03-15 13:20:44,41.1950302,-96.1124878,1048.4,0.02,-4.87
2023-03-15 13:20:45,41.1950302,-96.1124878,1048.4,0,-0.63
2023-03-15 13:20:46,41.1950302,-96.1124954,1048.4,0.02,-1.74
2023-03-15 13:20:47,41.1950302,-96.1124954,1049.4,0.02,1.54
2023-03-15 13:20:48,41.1950302,-96.1124954,1048.4,0.02,3.28
2023-03-15 13:20:49,41.1950302,-96.1124954,1048.4,0.02,-1.4
2023-03-15 13:20:50,41.1950302,-96.1124954,1048.4,0.02,-8.47
2023-03-15 13:20:51,41.1950302,-96.1124954,1048.4,0,-12.55
2023-03-15 13:20:52,41.1950302,-96.1124954,1048.4,0.02,-10.42
2023-03-15 13:20:53,41.1950302,-96.1124954,1048.4,0.02,-8.27
2023-03-15 13:20:54,41.1950302,-96.1124954,1048.4,0.02,-10.53
2023-03-15 13:20:55,41.1950302,-96.1124954,1048.4,0.02,-9.34
2023-03-15 13:20:56,41.1950302,-96.1124878,1047.4,0.02,-12.47
2023-03-15 13:20:57,41.1950302,-96.1124954,1047.4,0,-20.77
2023-03-15 13:20:58,41.1950302,-96.1124954,1048.4,0,-19.07
2023-03-15 13:20:59,41.1950302,-96.1124954,1047.4,0,-15.48
2023-03-15 13:21:00,41.1950302,-96.1124954,1046.4,0.02,-14.48
2023-03-15 13:21:01,41.1950302,-96.1124954,1046.4,0,-20.48
2023-03-15 13:21:02,41.1950302,-96.1124954,1046.4,0,-30.19
2023-03-15 13:21:03,41.1950264,-96.1124954,1047.4,0,-28.55
2023-03-15 13:21:04,41.1950264,-96.1124954,1046.4,0,-15.02
2023-03-15 13:21:05,41.1950264,-96.1124954,1046.4,0.02,-12.32
2023-03-15 13:21:06,41.1950264,-96.1124954,1047.4,0.02,-3.91
2023-03-15 13:21:07,41.1950264,-96.1124954,1047.4,0.02,6.2
2023-03-15 13:21:08,41.1950264,-96.1124954,1047.4,0,9.8
2023-03-15 13:21:09,41.1950264,-96.1124954,1048.4,0,6.08
2023-03-15 13:21:10,41.1950264,-96.1124954,1049.4,0.02,8.89
2023-03-15 13:21:11,41.1950264,-96.1124954,1048.4,0,13.06
2023-03-15 13:21:12,41.1950264,-96.1124954,1048.4,0.02,9.52
2023-03-15 13:21:13,41.1950264,-96.1124954,1048.4,0,-2.29
2023-03-15 13:21:14,41.1950264,-96.1124954,1048.4,0.02,-12.4
2023-03-15 13:21:15,41.1950264,-96.1124954,1048.4,0,-9.07
2023-03-15 13:21:16,41.1950264,-96.1124954,1048.4,0.02,-4.55
2023-03-15 13:21:17,41.1950264,-96.1124954,1048.4,0.02,-4
2023-03-15 13:21:18,41.1950264,-96.1124954,1048.4,0,-8.77
2023-03-15 13:21:19,41.1950264,-96.1124954,1048.4,0,-11.86
2023-03-15 13:21:20,41.1950264,-96.1124954,1048.4,0.02,-15.84
2023-03-15 13:21:21,41.1950264,-96.1124954,1048.4,0,-13.52
2023-03-15 13:21:22,41.1950264,-96.1124954,1048.4,0,-11.08
2023-03-15 13:21:23,41.1950264,-96.1124954,1049.4,0.02,-1.99
2023-03-15 13:21:24,41.1950264,-96.1124954,1048.4,0.02,-0.2
2023-03-15 13:21:25,41.1950264,-96.1124878,1049.4,0.02,-0.6
2023-03-15 13:21:26,41.1950264,-96.1124954,1048.4,0,3.17
2023-03-15 13:21:27,41.1950264,-96.1124954,1049.4,0.02,-2.41
2023-03-15 13:21:28,41.1950264,-96.1124954,1047.4,0.02,-14.82
2023-03-15 13:21:29,41.1950264,-96.1124954,1049.4,0.02,-16.45
2023-03-15 13:21:30,41.1950264,-96.1124954,1050.4,0.02,1.13
2023-03-15 13:21:31,41.1950264,-96.1124954,1052.4,0.14,30.77
2023-03-15 13:21:32,41.1950264,-96.1124954,1053.4,0.27,52.37
2023-03-15 13:21:33,41.1950264,-96.1124954,1055.4,0.39,68.87
2023-03-15 13:21:34,41.1950302,-96.1124954,1054.4,0.47,64.12
2023-03-15 13:21:35,41.195034,-96.1124954,1053.4,0.72,37.04
2023-03-15 13:21:36,41.1950417,-96.1124954,1051.4,0.86,-5.21
2023-03-15 13:21:37,41.1950455,-96.1124954,1052.4,1.01,-29.55
2023-03-15 13:21:38,41.1950493,-96.1124954,1055.4,1.15,-16.41
2023-03-15 13:21:39,41.1950531,-96.1124954,1060.4,1.17,39.82
2023-03-15 13:21:40,41.1950569,-96.1124496,1061.4,1.17,103.16
2023-03-15 13:21:41,41.1950607,-96.1124496,1065.4,1.57,133.6
2023-03-15 13:21:42,41.1950684,-96.112442,1064.4,1.26,135.25
2023-03-15 13:21:43,41.1950684,-96.112442,1063.4,0.39,92.49
2023-03-15 13:21:44,41.1950684,-96.112442,1063.4,0.04,49.51
2023-03-15 13:21:45,41.195076,-96.112442,1063.4,0,7.37
2023-03-15 13:21:46,41.195076,-96.112442,1063.4,0.02,-2.96
2023-03-15 13:21:47,41.195076,-96.112442,1062.4,0.02,-10.04
2023-03-15 13:21:48,41.195076,-96.1124344,1061.4,0.04,-22.07
2023-03-15 13:21:49,41.195076,-96.1124802,1058.4,0.04,-49.28
2023-03-15 13:21:50,41.195076,-96.1124802,1057.4,0.02,-78.07
2023-03-15 13:21:51,41.195076,-96.1124802,1056.4,0,-88.67
2023-03-15 13:21:52,41.1950684,-96.1124802,1056.4,0,-85.64
2023-03-15 13:21:53,41.1950684,-96.1124802,1057.4,0.02,-58.78
2023-03-15 13:21:54,41.1950684,-96.1124802,1057.4,0,-27.27
2023-03-15 13:21:55,41.1950684,-96.1124802,1056.4,0,-22.89
2023-03-15 13:21:56,41.195076,-96.1124802,1058.4,0.02,-18.66
2023-03-15 13:21:57,41.1950684,-96.1124802,1059.4,0,3.25
2023-03-15 13:21:58,41.195076,-96.1124802,1054.4,0.27,0.83
2023-03-15 13:21:59,41.195076,-96.1124802,1052.4,0.78,-51.05
2023-03-15 13:22:00,41.1950798,-96.1124725,1052.4,1.44,-80.08
2023-03-15 13:22:01,41.1950836,-96.1124496,1052.4,1.83,-78.23
2023-03-15 13:22:02,41.1950874,-96.1124344,1053.4,2.59,-55.04
2023-03-15 13:22:03,41.1951027,-96.1124268,1052.4,3.32,-24.13
2023-03-15 13:22:04,41.1951065,-96.1124115,1050.4,3.46,-25.34
2023-03-15 13:22:05,41.1951065,-96.1123886,1046.4,1.96,-60.76
2023-03-15 13:22:06,41.1951065,-96.1123886,1045.4,0.43,-102.57
2023-03-15 13:22:07,41.1951065,-96.1123886,1048.4,0.06,-91.34
2023-03-15 13:22:08,41.1951103,-96.1123886,1049.4,0.78,-47.34
2023-03-15 13:22:09,41.1951103,-96.112381,1047.4,0.8,-12.23
2023-03-15 13:22:10,41.1951103,-96.112381,1050.4,0.02,-12.01
2023-03-15 13:22:11,41.1951141,-96.1123734,1053.4,0.87,25.61
2023-03-15 13:22:12,41.1951141,-96.1123657,1053.4,1.77,56.83
2023-03-15 13:22:13,41.1951218,-96.1123505,1057.4,2.68,84.48
2023-03-15 13:22:14,41.1951218,-96.1123276,1057.4,3.44,101.49
2023-03-15 13:22:15,41.1951218,-96.1123047,1053.4,4.1,65.86
2023-03-15 13:22:16,41.1951218,-96.1122742,1056.4,4.68,19.15
2023-03-15 13:22:17,41.1951141,-96.1122437,1058.4,5.37,24.23
2023-03-15 13:22:18,41.1951103,-96.1122055,1059.4,6.05,51.82
2023-03-15 13:22:19,41.1951027,-96.1121597,1061.4,6.71,68.93
2023-03-15 13:22:20,41.1950874,-96.112114,1058.4,7.25,49.98
2023-03-15 13:22:21,41.195076,-96.1120834,1057.4,7.79,7.37
2023-03-15 13:22:22,41.1950531,-96.11203,1056.4,8.34,-35.13
2023-03-15 13:22:23,41.1950417,-96.1119766,1057.4,8.88,-46.29
2023-03-15 13:22:24,41.1950264,-96.1119232,1056.4,9.43,-38
2023-03-15 13:22:25,41.1950073,-96.1118698,1056.4,9.99,-34.85
2023-03-15 13:22:26,41.1949844,-96.111824,1055.4,10.34,-33.1
2023-03-15 13:22:27,41.1949654,-96.111763,1055.4,10.57,-35.18
2023-03-15 13:22:28,41.194931,-96.111702,1053.4,10.71,-37.79
2023-03-15 13:22:29,41.1949043,-96.1116486,1051.4,10.89,-53.59
2023-03-15 13:22:30,41.1948662,-96.1115952,1050.4,11.12,-72.27
2023-03-15 13:22:31,41.1948357,-96.1115417,1050.4,11.33,-80.26
2023-03-15 13:22:32,41.1948051,-96.111496,1048.4,11.55,-77.19
2023-03-15 13:22:33,41.1947784,-96.1114273,1048.4,11.66,-71.94
2023-03-15 13:22:34,41.1947479,-96.1113663,1049.4,11.64,-54.58
2023-03-15 13:22:35,41.1947174,-96.1113052,1049.4,11.6,-26.22
2023-03-15 13:22:36,41.1946754,-96.1112518,1048.4,11.72,-16.02
2023-03-15 13:22:37,41.1946411,-96.1111984,1047.4,11.9,-22.26
2023-03-15 13:22:38,41.1945992,-96.1111374,1047.4,12.09,-27.9
2023-03-15 13:22:39,41.1945648,-96.111084,1047.4,12.21,-25.79
2023-03-15 13:22:40,41.1945305,-96.1110229,1047.4,12.34,-25.42
2023-03-15 13:22:41,41.1944923,-96.1109772,1047.4,12.5,-24.44
2023-03-15 13:22:42,41.1944542,-96.1109161,1046.4,12.65,-25.51
2023-03-15 13:22:43,41.1944199,-96.1108475,1046.4,12.87,-23.47
2023-03-15 13:22:44,41.1943779,-96.1107864,1047.4,13.08,-17.57
2023-03-15 13:22:45,41.1943398,-96.1107178,1046.4,13.32,-13.78
2023-03-15 13:22:46,41.1943016,-96.1106491,1047.4,13.49,-8.52
2023-03-15 13:22:47,41.1942635,-96.1105881,1047.4,13.67,-1.07
2023-03-15 13:22:48,41.1942253,-96.1105194,1047.4,13.82,-1.59
2023-03-15 13:22:49,41.1941872,-96.1104584,1046.4,13.9,-8.11
2023-03-15 13:22:50,41.1941414,-96.1103821,1046.4,14.09,-12.53
2023-03-15 13:22:51,41.1941032,-96.1103287,1047.4,14.23,-12.22
2023-03-15 13:22:52,41.1940575,-96.1102524,1046.4,14.38,-10
2023-03-15 13:22:53,41.1940193,-96.1101913,1046.4,14.48,-11.78
2023-03-15 13:22:54,41.1939697,-96.1101151,1046.4,14.6,-11.58
2023-03-15 13:22:55,41.1939316,-96.1100464,1046.4,14.7,-9.49
2023-03-15 13:22:56,41.1938896,-96.1099777,1046.4,14.81,-12.87
2023-03-15 13:22:57,41.1938438,-96.1099014,1046.4,14.89,-18.03
2023-03-15 13:22:58,41.1938019,-96.1098251,1047.4,15.03,-10.99
2023-03-15 13:22:59,41.1937599,-96.1097488,1047.4,15.14,-0.2
2023-03-15 13:23:00,41.193718,-96.1096802,1046.4,15.3,-0.02
2023-03-15 13:23:01,41.1936722,-96.1096115,1047.4,15.43,-0.93
2023-03-15 13:23:02,41.1936226,-96.1095276,1046.4,15.55,-6.37
2023-03-15 13:23:03,41.193573,-96.1094589,1046.4,15.73,-13.9
2023-03-15 13:23:04,41.1935349,-96.1093903,1045.4,15.88,-20.12
2023-03-15 13:23:05,41.1934814,-96.1093063,1046.4,15.98,-22.62
2023-03-15 13:23:06,41.1934395,-96.10923,1046.4,16.13,-17.42
2023-03-15 13:23:07,41.1933861,-96.1091537,1046.4,16.27,-8.82
2023-03-15 13:23:08,41.1933479,-96.1090775,1045.4,16.41,-8.89
2023-03-15 13:23:09,41.1932983,-96.1089935,1046.4,16.52,-10.58
2023-03-15 13:23:10,41.1932487,-96.1089172,1045.4,16.64,-9.06
2023-03-15 13:23:11,41.1931992,-96.1088257,1046.4,16.79,-10.25
2023-03-15 13:23:12,41.1931496,-96.108757,1046.4,16.87,-6.04
2023-03-15 13:23:13,41.1931038,-96.1086655,1045.4,16.72,-8.52
2023-03-15 13:23:14,41.1930542,-96.1085968,1045.4,16.58,-12.36
2023-03-15 13:23:15,41.1930084,-96.1085205,1045.4,16.21,-14.47
2023-03-15 13:23:16,41.192955,-96.1084442,1046.4,15.63,-13.34
2023-03-15 13:23:17,41.1929169,-96.1083679,1046.4,15.32,-6.11
2023-03-15 13:23:18,41.1928749,-96.1083069,1046.4,14.62,-2.38
2023-03-15 13:23:19,41.1928368,-96.1082306,1046.4,13.78,-2.58
2023-03-15 13:23:20,41.1928024,-96.1081772,1046.4,12.83,-1.3
2023-03-15 13:23:21,41.1927643,-96.1081161,1046.4,11.94,-0.09
2023-03-15 13:23:22,41.1927338,-96.1080627,1047.4,11.24,3.49
2023-03-15 13:23:23,41.1927032,-96.1080093,1047.4,10.79,14.04
2023-03-15 13:23:24,41.1926727,-96.1079636,1047.4,10.92,12.87
2023-03-15 13:23:25,41.1926422,-96.1079102,1046.4,11.06,-2.49
2023-03-15 13:23:26,41.1926041,-96.1078491,1047.4,11.25,-13.45
2023-03-15 13:23:27,41.1925735,-96.1077957,1047.4,11.24,-13.47
2023-03-15 13:23:28,41.192543,-96.1077423,1048.4,11.02,-5.59
2023-03-15 13:23:29,41.1925125,-96.1076889,1047.4,10.42,8.36
2023-03-15 13:23:30,41.192482,-96.1076584,1047.4,9.31,7.61
2023-03-15 13:23:31,41.1924477,-96.1076355,1047.4,7.79,-0.86
2023-03-15 13:23:32,41.192421,-96.1076279,1045.4,6.47,-12.69
2023-03-15 13:23:33,41.1924019,-96.1076279,1043.4,5.33,-46.33
2023-03-15 13:23:34,41.192379,-96.1076508,1044.4,5.33,-66.65
2023-03-15 13:23:35,41.1923637,-96.1076736,1044.4,5.93,-49.05
2023-03-15 13:23:36,41.1923523,-96.1077118,1041.4,6.51,-42.41
2023-03-15 13:23:37,41.1923485,-96.1077576,1042.4,6.59,-50.76
2023-03-15 13:23:38,41.1923485,-96.1077881,1041.4,6.24,-47.01
2023-03-15 13:23:39,41.1923599,-96.1078262,1041.4,6.26,-42.1
2023-03-15 13:23:40,41.1923676,-96.107872,1041.4,6.38,-32.12
2023-03-15 13:23:41,41.1923866,-96.1079025,1042.4,5.93,-26.72
2023-03-15 13:23:42,41.1923981,-96.1079178,1042.4,5.29,-14.67
2023-03-15 13:23:43,41.1924171,-96.1079407,1042.4,4.63,-6.47
2023-03-15 13:23:44,41.1924324,-96.1079483,1043.4,3.6,0.54
2023-03-15 13:23:45,41.19244,-96.1079483,1044.4,2.16,15.98
2023-03-15 13:23:46,41.1924438,-96.1079483,1044.4,1.38,24.88
2023-03-15 13:23:47,41.1924477,-96.1079483,1044.4,0.16,23.19
2023-03-15 13:23:48,41.1924477,-96.1079483,1045.4,0.02,20.48
2023-03-15 13:23:49,41.1924477,-96.1079483,1045.4,0.04,18.46
2023-03-15 13:23:50,41.1924438,-96.1079483,1045.4,0.02,11.94
2023-03-15 13:23:51,41.1924438,-96.1079483,1045.4,0.06,6.74
2023-03-15 13:23:52,41.1924438,-96.1079483,1045.4,0.02,2.16
2023-03-15 13:23:53,41.1924438,-96.1079483,1046.4,0.04,0.98
2023-03-15 13:23:54,41.1924438,-96.1079483,1046.4,0.02,9.36
2023-03-15 13:23:55,41.1924438,-96.1079483,1047.4,0.02,17.58
2023-03-15 13:23:56,41.1924438,-96.1079483,1046.4,0.02,15.27
2023-03-15 13:23:57,41.1924438,-96.1079483,1046.4,0.02,0.63
2023-03-15 13:23:58,41.1924438,-96.1079483,1046.4,0.02,-6.46
2023-03-15 13:23:59,41.1924438,-96.1079483,1046.4,0.02,-9.5
2023-03-15 13:24:00,41.1924438,-96.1079483,1046.4,0.02,-9.79
2023-03-15 13:24:01,41.1924438,-96.1079483,1045.4,0.02,-8.32
2023-03-15 13:24:02,41.1924438,-96.1079483,1045.4,0.02,-17.23
2023-03-15 13:24:03,41.1924438,-96.1079483,1045.4,0,-27.56
2023-03-15 13:24:04,41.1924438,-96.1079483,1046.4,0,-20.94
